Material,Process,Sub-process,Power,Velocity,Hatch spacing,layer thickness,beam D,density,Cp,k,melting T,absorption coefficient,minimal absorptivity,p/lb,p/l,p/b2,p/b,vb,vl,meltpool shape,,Zn (wt%),Mg (wt%),Si (wt%),Al (wt%),Sn (wt%),Zr (wt%),W (wt%),Ti (wt%),V (wt%),Co (wt%),Cu (wt%),Ta (wt%),Nb (wt%),Ni (wt.%),Cr (wt.%),Fe (wt.%),Mn (wt%),Mo (wt.%),paper ID,paper,porosity,relative density,comment,,,,,
SS17-4PH,PBF,SLM,300,3400,,,,7750,460,17.9,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,keyhole,,0,0,0,0,0,0,0,0,0,0,3.65,0,0,4,16,75,0,0,49,,,,,,,,,
SS304L,PBF,SLM,45,400,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,45,900,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,45,1400,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,45,1900,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,45,2400,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,45,2900,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,45,3400,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,130,400,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,130,900,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,130,1400,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,130,1900,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,130,2400,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,130,2900,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,130,3400,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,220,400,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,220,900,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,220,1400,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,220,1900,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,220,2400,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,220,2900,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,220,3400,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,300,400,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,300,900,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,300,1400,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,300,1900,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,300,2400,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,300,2900,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
SS304L,PBF,SLM,300,3400,,,,8030,500,16.2,1420,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,49,,,,,,,,,
Ni-5Nb,PBF,SLM,72,100,,?,100,8900,550,85,1430,,,#VALUE!,#VALUE!,7.2,72,10,#VALUE!,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,l/w<2.3 balling,,,,,
Ni-5Nb,PBF,SLM,80,1200,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,8,80,120,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,d<2/3 w keyhole,,,,,
Ni-5Nb,PBF,SLM,80,1500,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,8,80,150,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,d/t>1.5 LOF,,,,,
Ni-5Nb,PBF,SLM,90,950,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,9,90,95,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,90,1900,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,9,90,190,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,90,2300,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,9,90,230,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,110,800,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,11,110,80,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,115,1200,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,11.5,115,120,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,115,1500,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,11.5,115,150,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,140,1900,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,14,140,190,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,140,2300,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,14,140,230,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,145,1500,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,14.5,145,150,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,80,150,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,8,80,15,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,95,350,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,9.5,95,35,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,120,500,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,12,120,50,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,130,750,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,13,130,75,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,138,700,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,13.8,138,70,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,140,1200,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,14,140,120,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,170,500,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,17,170,50,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,178,600,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,17.8,178,60,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,200,700,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,20,200,70,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,225,750,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,22.5,225,75,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,150,300,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,15,150,30,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,160,200,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,16,160,20,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,185,220,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,18.5,185,22,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,210,400,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,21,210,40,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,220,600,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,22,220,60,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,235,220,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,23.5,235,22,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,240,800,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,24,240,80,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,250,450,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,25,250,45,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,175,1200,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,17.5,175,120,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,175,1500,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,17.5,175,150,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,180,1900,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,18,180,190,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,180,2300,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,18,180,230,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,210,1200,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,21,210,120,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,210,1500,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,21,210,150,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,230,1900,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,23,230,190,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,230,2300,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,23,230,230,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,240,1200,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,24,240,120,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
Ni-5Nb,PBF,SLM,240,1500,,,100,8900,550,85,1430,,,#DIV/0!,#DIV/0!,24,240,150,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,51,,,,,,,,,
IN718,PBF,SLM,100,600,,,100,8190,435,11.2,1400,0.100641717,0.178,#DIV/0!,#DIV/0!,10,100,60,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,100,800,,,100,8190,435,11.2,1400,0.075461859,0.178,#DIV/0!,#DIV/0!,10,100,80,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,100,1000,,,100,8190,435,11.2,1400,0.06038503,0.178,#DIV/0!,#DIV/0!,10,100,100,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,150,1000,,,100,8190,435,11.2,1400,0.090538688,0.178,#DIV/0!,#DIV/0!,15,150,100,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,150,1200,,,100,8190,435,11.2,1400,0.075461859,0.178,#DIV/0!,#DIV/0!,15,150,120,0,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,100,200,,,100,8190,435,11.2,1400,0.301847436,0.178,#DIV/0!,#DIV/0!,10,100,20,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,100,400,,,100,8190,435,11.2,1400,0.150923718,0.178,#DIV/0!,#DIV/0!,10,100,40,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,150,400,,,100,8190,435,11.2,1400,0.226385577,0.178,#DIV/0!,#DIV/0!,15,150,40,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,150,600,,,100,8190,435,11.2,1400,0.150923718,0.178,#DIV/0!,#DIV/0!,15,150,60,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,150,800,,,100,8190,435,11.2,1400,0.113231646,0.178,#DIV/0!,#DIV/0!,15,150,80,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,200,600,,,100,8190,435,11.2,1400,0.201205719,0.178,#DIV/0!,#DIV/0!,20,200,60,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,200,800,,,100,8190,435,11.2,1400,0.150923718,0.178,#DIV/0!,#DIV/0!,20,200,80,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,200,1000,,,100,8190,435,11.2,1400,0.120770061,0.178,#DIV/0!,#DIV/0!,20,200,100,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,250,600,,,100,8190,435,11.2,1400,0.251565435,0.178,#DIV/0!,#DIV/0!,25,250,60,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,250,800,,,100,8190,435,11.2,1400,0.188693505,0.178,#DIV/0!,#DIV/0!,25,250,80,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,250,1000,,,100,8190,435,11.2,1400,0.150923718,0.178,#DIV/0!,#DIV/0!,25,250,100,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,280,950,,,100,8190,435,11.2,1400,0.177968751,0.178,#DIV/0!,#DIV/0!,28,280,95,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,300,600,,,100,8190,435,11.2,1400,0.301847436,0.178,#DIV/0!,#DIV/0!,30,300,60,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,370,1000,,,100,8190,435,11.2,1400,0.223354668,0.178,#DIV/0!,#DIV/0!,37,370,100,0,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,150,200,,,100,8190,435,11.2,1400,0.452771154,0.178,#DIV/0!,#DIV/0!,15,150,20,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,200,200,,,100,8190,435,11.2,1400,0.603694872,0.178,#DIV/0!,#DIV/0!,20,200,20,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,200,400,,,100,8190,435,11.2,1400,0.301847436,0.178,#DIV/0!,#DIV/0!,20,200,40,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,250,200,,,100,8190,435,11.2,1400,0.75461859,0.178,#DIV/0!,#DIV/0!,25,250,20,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,250,400,,,100,8190,435,11.2,1400,0.377309295,0.178,#DIV/0!,#DIV/0!,25,250,40,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,300,400,,,100,8190,435,11.2,1400,0.452771154,0.178,#DIV/0!,#DIV/0!,30,300,40,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,370,400,,,100,8190,435,11.2,1400,0.55838667,0.178,#DIV/0!,#DIV/0!,37,370,40,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,370,800,,,100,8190,435,11.2,1400,0.279232193,0.178,#DIV/0!,#DIV/0!,37,370,80,0,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,200,1200,,,100,8190,435,11.2,1400,0.100641717,0.178,#DIV/0!,#DIV/0!,20,200,120,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,250,1200,,,100,8190,435,11.2,1400,0.12574386,0.178,#DIV/0!,#DIV/0!,25,250,120,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,250,1400,,,100,8190,435,11.2,1400,0.107791554,0.178,#DIV/0!,#DIV/0!,25,250,140,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,300,1200,,,100,8190,435,11.2,1400,0.150923718,0.178,#DIV/0!,#DIV/0!,30,300,120,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,300,1400,,,100,8190,435,11.2,1400,0.129396494,0.178,#DIV/0!,#DIV/0!,30,300,140,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,370,1200,,,100,8190,435,11.2,1400,0.18612889,0.178,#DIV/0!,#DIV/0!,37,370,120,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
IN718,PBF,SLM,370,1400,,,100,8190,435,11.2,1400,0.159550151,0.178,#DIV/0!,#DIV/0!,37,370,140,0,balling,,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55,21,0,0,3.3,51,,,,,,,,,
Co-Cr-Fe-Mn-Ni,PBF,SLM,42,100,,,100,7700,600,20,1371,,,#DIV/0!,#DIV/0!,4.2,42,10,0,LOF,,0,0,0,0,0,0,0,0,0,19.4,0,0,0,28,14.2,19,19.4,0,51,,,,,,,,,
Co-Cr-Fe-Mn-Ni,PBF,SLM,42,200,,,100,7700,600,20,1371,,,#DIV/0!,#DIV/0!,4.2,42,20,0,LOF,,0,0,0,0,0,0,0,0,0,19.4,0,0,0,28,14.2,19,19.4,0,51,,,,,,,,,
Co-Cr-Fe-Mn-Ni,PBF,SLM,42,300,,,100,7700,600,20,1371,,,#DIV/0!,#DIV/0!,4.2,42,30,0,LOF,,0,0,0,0,0,0,0,0,0,19.4,0,0,0,28,14.2,19,19.4,0,51,,,,,,,,,
Co-Cr-Fe-Mn-Ni,PBF,SLM,42,400,,,100,7700,600,20,1371,,,#DIV/0!,#DIV/0!,4.2,42,40,0,LOF,,0,0,0,0,0,0,0,0,0,19.4,0,0,0,28,14.2,19,19.4,0,51,,,,,,,,,
Co-Cr-Fe-Mn-Ni,PBF,SLM,42,500,,,100,7700,600,20,1371,,,#DIV/0!,#DIV/0!,4.2,42,50,0,LOF,,0,0,0,0,0,0,0,0,0,19.4,0,0,0,28,14.2,19,19.4,0,51,,,,,,,,,
Co-Cr-Fe-Mn-Ni,PBF,SLM,42,600,,,100,7700,600,20,1371,,,#DIV/0!,#DIV/0!,4.2,42,60,0,LOF,,0,0,0,0,0,0,0,0,0,19.4,0,0,0,28,14.2,19,19.4,0,51,,,,,,,,,
Co-Cr-Fe-Mn-Ni,PBF,SLM,80,600,,,100,7700,600,20,1371,,,#DIV/0!,#DIV/0!,8,80,60,0,desirable,,0,0,0,0,0,0,0,0,0,19.4,0,0,0,28,14.2,19,19.4,0,51,,,,,,,,,
Co-Cr-Fe-Mn-Ni,PBF,SLM,80,700,,,100,7700,600,20,1371,,,#DIV/0!,#DIV/0!,8,80,70,0,desirable,,0,0,0,0,0,0,0,0,0,19.4,0,0,0,28,14.2,19,19.4,0,51,,,,,,,,,
Co-Cr-Fe-Mn-Ni,PBF,SLM,80,800,,,100,7700,600,20,1371,,,#DIV/0!,#DIV/0!,8,80,80,0,desirable,,0,0,0,0,0,0,0,0,0,19.4,0,0,0,28,14.2,19,19.4,0,51,,,,,,,,,
Co-Cr-Fe-Mn-Ni,PBF,SLM,80,900,,,100,7700,600,20,1371,,,#DIV/0!,#DIV/0!,8,80,90,0,desirable,,0,0,0,0,0,0,0,0,0,19.4,0,0,0,28,14.2,19,19.4,0,51,,,,,,,,,
